﻿﻿Column_1,Column_2,Column_3,Column_4,Column_5,Column_6,Column_7,Column_8,Column_9,Column_10,Column_11,﻿﻿﻿分类_en,功能_en,功能说明_en,参数名称_en,参数释义_en,参数类型_en,"默认
值_en","下
限_en","上
限_en",默认值_en
/strategy/console/is_intelligent_charging,Console,,On-demand charging function switch,Smart charging switch,Battery power supply category,Battery - Charging,"Function description: https://gaussian.yuque.com/od6ghz/no74yv/dh1lgp?singleDoc# ""On-demand Charging"" https://gaussian.yuque.com/od6ghz/no74yv/yhspkc?singleDoc# ""Introduction to gs_workstation""",,,,Battery power supply category,Battery - Charging,"Function description: https://gaussian.yuque.com/od6ghz/no74yv/dh1lgp?singleDoc# ""On-demand Charging"" https://gaussian.yuque.com/od6ghz/no74yv/yhspkc?singleDoc# ""Introduction to gs_workstation""",On-demand charging function switch,Smart charging switch,bool,FALSE,,,
/strategy/console/low_power_mode_enable,Console,low_battery_with_charge,Low-power mode function switch ON/OFF,,Battery power supply category,Low-L power consumption function,"Function description: If low_power_mode_enable is turned on, there is no timed task in low_power_mode_prohibit_timer, and the robot has been idle for low_power_mode_timer minutes, the robot will perform low function mode; low power function description: https://gaussian.yuque.com/od6ghz/no74yv/yv9vidp23w7s7xya?singleDoc# ""Low Power Consumption Closed Loop Solution""",,,,Battery power supply category,Low-L power consumption function,"Function description: If low_power_mode_enable is turned on, there is no timed task in low_power_mode_prohibit_timer, and the robot has been idle for low_power_mode_timer minutes, the robot will perform low function mode; low power function description: https://gaussian.yuque.com/od6ghz/no74yv/yv9vidp23w7s7xya?singleDoc# ""Low Power Consumption Closed Loop Solution""",Low-power mode function switch ON/OFF,,bool,TRUE,,,
/strategy/console/low_power_mode_prohibit_timer,,,"N minutes with scheduled task schedule, no low power consumption",,Battery power supply category,Low-L power consumption function,"Function description: If low_power_mode_enable is turned on, there is no timed task in low_power_mode_prohibit_timer, and the robot has been idle for low_power_mode_timer minutes, the robot will perform low function mode; low power function description: https://gaussian.yuque.com/od6ghz/no74yv/yv9vidp23w7s7xya?singleDoc# ""Low Power Consumption Closed Loop Solution""",,,,Battery power supply category,Low-L power consumption function,"Function description: If low_power_mode_enable is turned on, there is no timed task in low_power_mode_prohibit_timer, and the robot has been idle for low_power_mode_timer minutes, the robot will perform low function mode; low power function description: https://gaussian.yuque.com/od6ghz/no74yv/yv9vidp23w7s7xya?singleDoc# ""Low Power Consumption Closed Loop Solution""","N minutes with scheduled task schedule, no low power consumption",,int,30,10,60,
/strategy/console/low_power_mode_timer,,,Idle N minutes into low power configuration (minutes),,Battery power supply category,Low-L power consumption function,"Function description: If low_power_mode_enable is turned on, there is no timed task in low_power_mode_prohibit_timer, and the robot has been idle for low_power_mode_timer minutes, the robot will perform low function mode; low power function description: https://gaussian.yuque.com/od6ghz/no74yv/yv9vidp23w7s7xya?singleDoc# ""Low Power Consumption Closed Loop Solution""",,,,Battery power supply category,Low-L power consumption function,"Function description: If low_power_mode_enable is turned on, there is no timed task in low_power_mode_prohibit_timer, and the robot has been idle for low_power_mode_timer minutes, the robot will perform low function mode; low power function description: https://gaussian.yuque.com/od6ghz/no74yv/yv9vidp23w7s7xya?singleDoc# ""Low Power Consumption Closed Loop Solution""",Idle N minutes into low power configuration (minutes),,int,30,10,60,
/strategy/console/auto_charge,,,Automatic charging,,Pot/charge/add drainage,Automatic charging,,,,,Pot/charge/add drainage,Automatic charging,,Automatic charging,,bool,TRUE,,,
/strategy/gs_work_station/dirty_water_empty_percent,Console,gs_work_station,Determine the amount of empty sewage,Workstation discharge threshold,Pot/charge/add drainage,Sewage discharge-sewage quantity detection,,,,,Pot/charge/add drainage,Sewage discharge-sewage quantity detection,,Determine the amount of empty sewage,Workstation discharge threshold,int,,0,100,
/strategy/gs_work_station/dirty_water_full_percent,Console,gs_work_station,Determine the full amount of sewage,Full amount of sewage,Pot/charge/add drainage,Sewage discharge-sewage quantity detection,,,,,Pot/charge/add drainage,Sewage discharge-sewage quantity detection,,Determine the full amount of sewage,Full amount of sewage,int,,0,100,
/strategy/gs_work_station/yield_highest_power_percent,,,The gift function triggers the maximum power,"When the battery level is higher than this value, automatic charging will no longer be triggered.",Pot/charge/add drainage,Giving function (one stop and multiple machines),,,,,Pot/charge/add drainage,Giving function (one stop and multiple machines),,The gift function triggers the maximum power,"When the battery level is higher than this value, automatic charging will no longer be triggered.",double,80,0,100,
/strategy/gs_work_station/yield_lowest_power_percent,,,The polite function triggers the minimum battery,Gift occurs only when the power is higher than this value,Pot/charge/add drainage,Giving function (one stop and multiple machines),,,,,Pot/charge/add drainage,Giving function (one stop and multiple machines),,The polite function triggers the minimum battery,Gift occurs only when the power is higher than this value,double,30,0,100,
/strategy/gs_work_station/yield_shared_station_enable,,,Whether to enable gifts,Whether to enable gifts,Pot/charge/add drainage,Giving function (one stop and multiple machines),https://gaussian.yuque.com/od6ghz/no74yv/gg77ut?singleDoc# 《工作站一站多机说明文档》,,,,Pot/charge/add drainage,Giving function (one stop and multiple machines),https://gaussian.yuque.com/od6ghz/no74yv/gg77ut?singleDoc# 《工作站一站多机说明文档》,Whether to enable gifts,Whether to enable gifts,bool,FALSE,,,
/strategy/gs_work_station/clean_water_full_percent,Console,gs_work_station,Determine the full amount of water,Full water,Pot/charge/add drainage,Add water - clean water quantity detection,,,,,Pot/charge/add drainage,Add water - clean water quantity detection,,Determine the full amount of water,Full water,int,,0,100,
/strategy/gs_work_station/clean_water_level_volumes,,,Each level of the clean water tank,Each level of the clean water tank,Pot/charge/add drainage,Add water - clean water quantity detection,,,,,Pot/charge/add drainage,Add water - clean water quantity detection,,Each level of the clean water tank,Each level of the clean water tank,array,,1,10000,
/strategy/gs_work_station/clean_water_level_volumes_large,,,Capacity of each gear of large clear water tank,,Pot/charge/add drainage,Add water - clean water quantity detection,,,,,Pot/charge/add drainage,Add water - clean water quantity detection,,Capacity of each gear of large clear water tank,,array,,1,10000,
/strategy/gs_work_station/clean_water_total_time_large,,,Timeout time for adding water to large clear water tank,"After this time, the water will stop adding.",Pot/charge/add drainage,Add water - Limit time limit for adding water,,,,,Pot/charge/add drainage,Add water - Limit time limit for adding water,,Timeout time for adding water to large clear water tank,"After this time, the water will stop adding.",int,,1,86400,
/strategy/gs_work_station/clean_water_total_time,Device,gs_work_station,Clean water tank and clean water timeout time,"After this time, the water will stop adding.",Pot/charge/add drainage,Add water - Limit time limit for adding water,,,,,Pot/charge/add drainage,Add water - Limit time limit for adding water,,Clean water tank and clean water timeout time,"After this time, the water will stop adding.",int,,1,86400,
/strategy/console/clean_water_full_hotfix_additional_duration,,,"Anti-swine water - 60% water volume, add water time - small water tank.","When the robot is a large water tank, add water to more than 60%, and then add water to stop adding water at this parameter value;",Pot/charge/add drainage,Add water-proof waterproof function,,,,,Pot/charge/add drainage,Add water-proof waterproof function,,"Anti-swine water - 60% water volume, add water time - small water tank.","When the robot is a large water tank, add water to more than 60%, and then add water to stop adding water at this parameter value;",int,50,,,
/strategy/console/clean_water_full_hotfix_additional_duration_large,,,"Anti-swine water - 60% water volume, add water time - large water tank.","When the robot is a large water tank, add water to more than 60%, and then add water to stop adding water at this parameter value;",Pot/charge/add drainage,Add water-proof waterproof function,,,,,Pot/charge/add drainage,Add water-proof waterproof function,,"Anti-swine water - 60% water volume, add water time - large water tank.","When the robot is a large water tank, add water to more than 60%, and then add water to stop adding water at this parameter value;",int,50,,,
/strategy/console/clean_water_full_hotfix_full_percent,,,50 Water tank not filled strategy (prevent choking) - water level,,Pot/charge/add drainage,Add water-proof waterproof function,,,,,Pot/charge/add drainage,Add water-proof waterproof function,,50 Water tank not filled strategy (prevent choking) - water level,,int,60,,,
/strategy/console/clean_water_full_hotfix_on,,,Anti-water swelling function switch,,Pot/charge/add drainage,Add water-proof waterproof function,,,,,Pot/charge/add drainage,Add water-proof waterproof function,,Anti-water swelling function switch,,bool,FALSE,,,
/strategy/gs_work_station/waiting_point_enable,,,Is it supported to wait point?,Is it supported to wait point?,Pot/charge/add drainage,Workstation properties,Workstation properties,,,,Pot/charge/add drainage,Workstation properties,Workstation properties,Is it supported to wait point?,Is it supported to wait point?,bool,FALSE,,,
/strategy/gs_work_station/workstation_charge_enable,Console,gs_work_station,Enable workstation charging function,,Pot/charge/add drainage,Workstation properties,On: The robot returns to the charging pile and charges; off: The robot returns to the charging pile and does not charge;,,,,Pot/charge/add drainage,Workstation properties,On: The robot returns to the charging pile and charges; off: The robot returns to the charging pile and does not charge;,Enable workstation charging function,,bool,TRUE,,,
/strategy/gs_work_station/yield_each_dock_lowest_time,,,The minimum charging time for each pile is provided,The minimum charging time for each pile is provided,Pot/charge/add drainage,Workstation properties,Function description: One-stop multi-computer function logic: https://gaussian.yuque.com/vhfwq2/mi5d16/pr2xgl#i543D,,,,Pot/charge/add drainage,Workstation properties,Function description: One-stop multi-computer function logic: https://gaussian.yuque.com/vhfwq2/mi5d16/pr2xgl#i543D,The minimum charging time for each pile is provided,The minimum charging time for each pile is provided,double,600,,,
/strategy/gs_work_station/configed_robot_ability,,,Robots’ supply capacity on workstations,1 Charge; 2 Add water; 4 Discharge dirt,Pot/charge/add drainage,Worksite capabilities,"The capability configuration of the work site is 1: Support for charging; no water replenishment and drainage configuration is 6: Support for water replenishment and drainage, no charging configuration is 7: Support for charging, water replenishment and drainage",,,,Pot/charge/add drainage,Worksite capabilities,"The capability configuration of the work site is 1: Support for charging; no water replenishment and drainage configuration is 6: Support for water replenishment and drainage, no charging configuration is 7: Support for charging, water replenishment and drainage",Robots’ supply capacity on workstations,1 Charge; 2 Add water; 4 Discharge dirt,int,1,1,2147483647,
/strategy/gs_work_station/check_workstation_online_delay_time,,,Lora communication disconnection delay time,Lora communication disconnection delay time,Pot/charge/add drainage,Workstation-lora,,,,,Pot/charge/add drainage,Workstation-lora,,Lora communication disconnection delay time,Lora communication disconnection delay time,int,30,1,3600,
/strategy/gs_work_station/is_force_docking_on,,,No mandatory pile matching is supported,"When opening:/strategy/gs_work_station/need_order is true, the pile will also be adjusted when you cannot make an appointment with the charging pile/workstation.",Pot/charge/add drainage,Pile-force Pile,,,,,Pot/charge/add drainage,Pile-force Pile,,No mandatory pile matching is supported,"When opening:/strategy/gs_work_station/need_order is true, the pile will also be adjusted when you cannot make an appointment with the charging pile/workstation.",bool,TRUE,,,
/strategy/console/low_battery_with_charge,,,Trigger low power,Trigger low power,Pot/charge/add drainage,Battery - Charging,"When the power is lower than low_battery_with_charge%, the robot returns to the supply point (maintenance point, charging point, work site)",,,,Pot/charge/add drainage,Battery - Charging,"When the power is lower than low_battery_with_charge%, the robot returns to the supply point (maintenance point, charging point, work site)",Trigger low power,Trigger low power,int,10,0,100,
